Grupo_edad,Año, Hombre, Mujer
 50-54 años,2006,273,205
,,,
 50-54 años,2007,305,205
,,,
 50-54 años,2008,325,214
,,,
 50-54 años,2009,361,226
,,,
 50-54 años,2010,344,249
,,,
 50-54 años,2011,362,235
,,,
 50-54 años,2012,367,214
,,,
 50-54 años,2013,382,269
,,,
 50-54 años,2014,391,258
,,,
 50-54 años,2015,392,260
,,,
 50-54 años,2016,415,295
,,,
 50-54 años,2017,453,277
,,,
 50-54 años,2018,486,285
,,,
 50-54 años,2019,521,298
,,,
 50-54 años,2020,786,499
,,,
 50-54 años,2021,813,542
,,,
 50-54 años,2022,607,368
,,,
 50-54 años,2023,563,308
,,,
 55-59 años,2000,325,229
,,,
 55-59 años,2001,255,218
,,,
 55-59 años,2002,330,225
,,,
 55-59 años,2003,320,261
,,,
 55-59 años,2004,354,261
,,,
 55-59 años,2005,327,236
,,,
 55-59 años,2006,386,251
,,,
 55-59 años,2007,337,265
,,,
 55-59 años,2008,357,280
,,,
 55-59 años,2009,376,281
,,,
 55-59 años,2010,429,292
,,,
 55-59 años,2011,408,292
,,,
 55-59 años,2012,400,300
,,,
 55-59 años,2013,440,325
,,,
 55-59 años,2014,474,329
,,,
 55-59 años,2015,440,322
,,,
 55-59 años,2016,482,345
,,,
 55-59 años,2017,527,389
,,,
 55-59 años,2018,573,420
,,,
 55-59 años,2019,594,431
,,,
 55-59 años,2020,"1,041",691
,,,
 55-59 años,2021,"1,040",697
,,,
 55-59 años,2022,744,495
,,,
 55-59 años,2023,678,449
,,,
 60-64 años,2000,381,319
,,,
 60-64 años,2001,355,291
,,,
 60-64 años,2002,367,288
,,,
 60-64 años,2003,422,336
,,,
 60-64 años,2004,396,332
,,,
 60-64 años,2005,404,350
,,,
 60-64 años,2006,395,344
,,,
 60-64 años,2007,425,372
,,,
 60-64 años,2008,439,370
,,,
 60-64 años,2009,463,334
,,,
 60-64 años,2010,477,389
,,,
 60-64 años,2011,450,377
,,,
 60-64 años,2012,493,362
,,,
 60-64 años,2013,471,447
,,,
 60-64 años,2014,566,407
,,,
 60-64 años,2015,535,386
,,,
 60-64 años,2016,575,437
,,,
 60-64 años,2017,651,480
,,,
 60-64 años,2018,645,480
,,,
 60-64 años,2019,664,515
,,,
 60-64 años,2020,"1,223",874
,,,
 60-64 años,2021,"1,251",900
,,,
 60-64 años,2022,801,668
,,,
 60-64 años,2023,815,627
,,,
 65-69 años,2000,435,363
,,,
 65-69 años,2001,427,360
,,,
 65-69 años,2002,464,377
,,,
 65-69 años,2003,522,443
,,,
 65-69 años,2004,504,403
,,,
 65-69 años,2005,506,432
,,,
 65-69 años,2006,495,408
,,,
 65-69 años,2007,523,440
,,,
 65-69 años,2008,533,453
,,,
 65-69 años,2009,517,428
,,,
 65-69 años,2010,534,487
,,,
 65-69 años,2011,520,435
,,,
 65-69 años,2012,551,467
,,,
 65-69 años,2013,654,486
,,,
 65-69 años,2014,625,506
,,,
 65-69 años,2015,571,528
,,,
 65-69 años,2016,683,533
,,,
 65-69 años,2017,682,541
,,,
 65-69 años,2018,715,536
,,,
 65-69 años,2019,696,595
,,,
 65-69 años,2020,"1,344",957
,,,
 65-69 años,2021,"1,292",978
,,,
 65-69 años,2022,927,775
,,,
 65-69 años,2023,848,654
,,,
 70-74 años,2000,540,454
,,,
 70-74 años,2001,518,430
,,,
 70-74 años,2002,511,432
,,,
 70-74 años,2003,570,499
,,,
 70-74 años,2004,602,492
,,,
 70-74 años,2005,563,431
,,,
 70-74 años,2006,594,516
,,,
 70-74 años,2007,638,563
,,,
 70-74 años,2008,651,610
,,,
 70-74 años,2009,617,534
,,,
 70-74 años,2010,677,613
,,,
 70-74 años,2011,657,582
,,,
 70-74 años,2012,715,573
,,,
 70-74 años,2013,713,627
,,,
 70-74 años,2014,745,597
,,,
 70-74 años,2015,711,560
,,,
 70-74 años,2016,695,610
,,,
 70-74 años,2017,756,626
,,,
 70-74 años,2018,796,682
,,,
 70-74 años,2019,844,698
,,,
 70-74 años,2020,"1,371","1,049"
,,,
 70-74 años,2021,"1,370","1,089"
,,,
 70-74 años,2022,"1,099",826
,,,
 70-74 años,2023,899,771
,,,
 75-79 años,2000,561,430
,,,
 75-79 años,2001,581,488
,,,
 75-79 años,2002,612,537
,,,
 75-79 años,2003,688,557
,,,
 75-79 años,2004,661,536
,,,
 75-79 años,2005,682,578
,,,
 75-79 años,2006,650,591
,,,
 75-79 años,2007,758,595
,,,
 75-79 años,2008,661,663
,,,
 75-79 años,2009,698,637
,,,
 75-79 años,2010,816,647
,,,
 75-79 años,2011,768,721
,,,
 75-79 años,2012,838,673
,,,
 75-79 años,2013,893,762
,,,
 75-79 años,2014,904,744
,,,
 75-79 años,2015,873,713
,,,
 75-79 años,2016,881,744
,,,
 75-79 años,2017,858,806
,,,
 75-79 años,2018,872,784
,,,
 75-79 años,2019,945,790
,,,
 75-79 años,2020,"1,462","1,136"
,,,
 75-79 años,2021,"1,483","1,164"
,,,
 75-79 años,2022,"1,178",970
,,,
 75-79 años,2023,"1,039",928
,,,
 80-84 años,2000,404,378
,,,
 80-84 años,2001,446,404
,,,
 80-84 años,2002,495,477
,,,
 80-84 años,2003,568,546
,,,
 80-84 años,2004,617,558
,,,
 80-84 años,2005,701,626
,,,
 80-84 años,2006,716,621
,,,
 80-84 años,2007,726,666
,,,
 80-84 años,2008,774,711
,,,
 80-84 años,2009,700,746
,,,
 80-84 años,2010,779,790
,,,
 80-84 años,2011,811,768
,,,
 80-84 años,2012,820,761
,,,
 80-84 años,2013,920,812
,,,
 80-84 años,2014,899,799
,,,
 80-84 años,2015,907,853
,,,
 80-84 años,2016,908,859
,,,
 80-84 años,2017,983,965
,,,
 80-84 años,2018,973,939
,,,
 80-84 años,2019,"1,011",952
,,,
 80-84 años,2020,"1,433","1,243"
,,,
 80-84 años,2021,"1,514","1,240"
,,,
 80-84 años,2022,"1,196","1,037"
,,,
 80-84 años,2023,"1,044","1,033"
,,,
 85 años y más,2000,864,"1,037"
,,,
 85 años y más,2001,856,"1,044"
,,,
 85 años y más,2002,896,"1,097"
,,,
 85 años y más,2003,976,"1,153"
,,,
 85 años y más,2004,926,"1,096"
,,,
 85 años y más,2005,933,"1,191"
,,,
 85 años y más,2006,998,"1,166"
,,,
 85 años y más,2007,"1,065","1,201"
,,,
 85 años y más,2008,"1,121","1,283"
,,,
 85 años y más,2009,"1,124","1,267"
,,,
 85 años y más,2010,"1,321","1,481"
,,,
 85 años y más,2011,"1,273","1,428"
,,,
 85 años y más,2012,"1,336","1,505"
,,,
 85 años y más,2013,"1,530","1,684"
,,,
 85 años y más,2014,"1,554","1,703"
,,,
 85 años y más,2015,"1,528","1,720"
,,,
 85 años y más,2016,"1,678","1,829"
,,,
 85 años y más,2017,"1,784","2,016"
,,,
 85 años y más,2018,"1,815","2,088"
,,,
 85 años y más,2019,"1,783","2,033"
,,,
 85 años y más,2020,"2,306","2,537"
,,,
 85 años y más,2021,"2,450","2,514"
,,,
 85 años y más,2022,"2,230","2,509"
,,,
 85 años y más,2023,"1,902","2,430"
