Grupo_edad,Año, Hombre, Mujer
 20-24 años,2017,749,175
,,,
 20-24 años,2018,901,197
,,,
 20-24 años,2019,"1,009",203
,,,
 20-24 años,2020,"1,102",249
,,,
 20-24 años,2021,"1,080",269
,,,
 20-24 años,2022,937,239
,,,
 20-24 años,2023,938,255
,,,
 25-29 años,2000,331,137
,,,
 25-29 años,2001,289,115
,,,
 25-29 años,2002,296,118
,,,
 25-29 años,2003,323,111
,,,
 25-29 años,2004,318,127
,,,
 25-29 años,2005,319,119
,,,
 25-29 años,2006,297,126
,,,
 25-29 años,2007,309,127
,,,
 25-29 años,2008,355,126
,,,
 25-29 años,2009,389,142
,,,
 25-29 años,2010,371,127
,,,
 25-29 años,2011,429,123
,,,
 25-29 años,2012,350,142
,,,
 25-29 años,2013,404,121
,,,
 25-29 años,2014,446,154
,,,
 25-29 años,2015,508,160
,,,
 25-29 años,2016,585,162
,,,
 25-29 años,2017,767,219
,,,
 25-29 años,2018,972,221
,,,
 25-29 años,2019,"1,101",261
,,,
 25-29 años,2020,"1,272",309
,,,
 25-29 años,2021,"1,181",316
,,,
 25-29 años,2022,"1,034",268
,,,
 25-29 años,2023,"1,049",258
,,,
 30-34 años,2000,334,121
,,,
 30-34 años,2001,307,116
,,,
 30-34 años,2002,320,151
,,,
 30-34 años,2003,334,134
,,,
 30-34 años,2004,346,130
,,,
 30-34 años,2005,330,144
,,,
 30-34 años,2006,383,138
,,,
 30-34 años,2007,371,165
,,,
 30-34 años,2008,378,152
,,,
 30-34 años,2009,452,194
,,,
 30-34 años,2010,374,134
,,,
 30-34 años,2011,426,117
,,,
 30-34 años,2012,408,155
,,,
 30-34 años,2013,442,144
,,,
 30-34 años,2014,503,150
,,,
 30-34 años,2015,499,184
,,,
 30-34 años,2016,586,154
,,,
 30-34 años,2017,758,192
,,,
 30-34 años,2018,902,228
,,,
 30-34 años,2019,"1,000",264
,,,
 30-34 años,2020,"1,209",313
,,,
 30-34 años,2021,"1,128",346
,,,
 30-34 años,2022,"1,036",289
,,,
 30-34 años,2023,"1,010",314
,,,
 35-39 años,2000,381,155
,,,
 35-39 años,2001,351,168
,,,
 35-39 años,2002,373,196
,,,
 35-39 años,2003,394,175
,,,
 35-39 años,2004,331,198
,,,
 35-39 años,2005,374,174
,,,
 35-39 años,2006,382,181
,,,
 35-39 años,2007,410,190
,,,
 35-39 años,2008,473,164
,,,
 35-39 años,2009,468,213
,,,
 35-39 años,2010,472,193
,,,
 35-39 años,2011,468,217
,,,
 35-39 años,2012,531,211
,,,
 35-39 años,2013,554,221
,,,
 35-39 años,2014,583,213
,,,
 35-39 años,2015,595,211
,,,
 35-39 años,2016,661,242
,,,
 35-39 años,2017,809,236
,,,
 35-39 años,2018,948,245
,,,
 35-39 años,2019,967,301
,,,
 35-39 años,2020,"1,218",413
,,,
 35-39 años,2021,"1,204",420
,,,
 35-39 años,2022,931,348
,,,
 35-39 años,2023,934,311
,,,
 40-44 años,2000,377,194
,,,
 40-44 años,2001,407,236
,,,
 40-44 años,2002,425,245
,,,
 40-44 años,2003,432,252
,,,
 40-44 años,2004,428,252
,,,
 40-44 años,2005,436,231
,,,
 40-44 años,2006,422,202
,,,
 40-44 años,2007,466,257
,,,
 40-44 años,2008,492,239
,,,
 40-44 años,2009,498,271
,,,
 40-44 años,2010,515,242
,,,
 40-44 años,2011,531,272
,,,
 40-44 años,2012,510,250
,,,
 40-44 años,2013,601,302
,,,
 40-44 años,2014,639,309
,,,
 40-44 años,2015,652,273
,,,
 40-44 años,2016,738,322
,,,
 40-44 años,2017,915,359
,,,
 40-44 años,2018,990,379
,,,
 40-44 años,2019,"1,054",356
,,,
 40-44 años,2020,"1,376",487
,,,
 40-44 años,2021,"1,330",650
,,,
 40-44 años,2022,"1,033",449
,,,
 40-44 años,2023,"1,018",395
,,,
 45-49 años,2000,465,273
,,,
 45-49 años,2001,453,258
,,,
 45-49 años,2002,483,333
,,,
 45-49 años,2003,512,289
,,,
 45-49 años,2004,485,327
,,,
 45-49 años,2005,535,316
,,,
 45-49 años,2006,526,328
,,,
 45-49 años,2007,510,366
,,,
 45-49 años,2008,541,347
,,,
 45-49 años,2009,630,342
,,,
 45-49 años,2010,573,376
,,,
 45-49 años,2011,603,374
,,,
 45-49 años,2012,661,368
,,,
 45-49 años,2013,683,394
,,,
 45-49 años,2014,713,402
,,,
 45-49 años,2015,721,420
,,,
 45-49 años,2016,796,460
,,,
 45-49 años,2017,938,465
,,,
 45-49 años,2018,"1,019",473
,,,
 45-49 años,2019,"1,100",495
,,,
 45-49 años,2020,"1,563",776
,,,
 45-49 años,2021,"1,697",884
,,,
 45-49 años,2022,"1,233",594
,,,
 45-49 años,2023,"1,118",567
,,,
 50-54 años,2000,528,376
,,,
 50-54 años,2001,498,351
,,,
 50-54 años,2002,510,373
,,,
 50-54 años,2003,537,415
,,,
 50-54 años,2004,591,420
,,,
 50-54 años,2005,596,447
,,,
 50-54 años,2006,632,429
,,,
 50-54 años,2007,636,482
,,,
 50-54 años,2008,696,516
,,,
 50-54 años,2009,725,531
,,,
 50-54 años,2010,737,543
,,,
 50-54 años,2011,737,516
,,,
 50-54 años,2012,786,599
,,,
 50-54 años,2013,852,543
,,,
 50-54 años,2014,916,576
,,,
 50-54 años,2015,872,577
,,,
 50-54 años,2016,970,624
,,,
 50-54 años,2017,"1,023",666
,,,
 50-54 años,2018,"1,109",666
,,,
 50-54 años,2019,"1,145",709
,,,
 50-54 años,2020,"1,815","1,067"
,,,
 50-54 años,2021,"1,991","1,104"
,,,
 50-54 años,2022,"1,404",780
,,,
 50-54 años,2023,"1,267",737
,,,
 55-59 años,2000,590,458
,,,
 55-59 años,2001,560,496
,,,
 55-59 años,2002,673,505
,,,
 55-59 años,2003,670,523
,,,
 55-59 años,2004,665,506
,,,
 55-59 años,2005,679,566
,,,
 55-59 años,2006,697,533
,,,
 55-59 años,2007,749,549
,,,
 55-59 años,2008,818,627
,,,
 55-59 años,2009,771,664
,,,
 55-59 años,2010,829,637
,,,
 55-59 años,2011,827,654
,,,
 55-59 años,2012,904,675
,,,
 55-59 años,2013,"1,038",716
,,,
 55-59 años,2014,"1,044",783
,,,
 55-59 años,2015,"1,047",756
,,,
 55-59 años,2016,"1,136",816
,,,
 55-59 años,2017,"1,182",856
,,,
 55-59 años,2018,"1,148",840
,,,
 55-59 años,2019,"1,338",889
,,,
 55-59 años,2020,"2,096","1,444"
,,,
 55-59 años,2021,"2,296","1,574"
,,,
 55-59 años,2022,"1,479","1,094"
,,,
 55-59 años,2023,"1,467",950
,,,
 60-64 años,2000,687,590
,,,
 60-64 años,2001,639,615
,,,
 60-64 años,2002,721,665
,,,
 60-64 años,2003,774,675
,,,
 60-64 años,2004,725,635
,,,
 60-64 años,2005,797,685
,,,
 60-64 años,2006,815,685
,,,
 60-64 años,2007,867,697
,,,
 60-64 años,2008,941,765
,,,
 60-64 años,2009,902,776
,,,
 60-64 años,2010,961,830
,,,
 60-64 años,2011,958,815
,,,
 60-64 años,2012,988,803
,,,
 60-64 años,2013,"1,101",884
,,,
 60-64 años,2014,"1,157",956
,,,
 60-64 años,2015,"1,178",967
,,,
 60-64 años,2016,"1,246","1,036"
,,,
 60-64 años,2017,"1,371","1,083"
,,,
 60-64 años,2018,"1,344","1,125"
,,,
 60-64 años,2019,"1,415","1,110"
,,,
 60-64 años,2020,"2,558","1,713"
,,,
 60-64 años,2021,"2,649","2,104"
,,,
 60-64 años,2022,"1,702","1,328"
,,,
 60-64 años,2023,"1,531","1,257"
,,,
 65-69 años,2000,856,752
,,,
 65-69 años,2001,810,726
,,,
 65-69 años,2002,896,788
,,,
 65-69 años,2003,893,782
,,,
 65-69 años,2004,861,815
,,,
 65-69 años,2005,954,788
,,,
 65-69 años,2006,899,794
,,,
 65-69 años,2007,909,793
,,,
 65-69 años,2008,996,866
,,,
 65-69 años,2009,969,882
,,,
 65-69 años,2010,"1,103",924
,,,
 65-69 años,2011,"1,107",922
,,,
 65-69 años,2012,"1,193",979
,,,
 65-69 años,2013,"1,254",964
,,,
 65-69 años,2014,"1,249","1,084"
,,,
 65-69 años,2015,"1,362","1,029"
,,,
 65-69 años,2016,"1,314","1,072"
,,,
 65-69 años,2017,"1,469","1,210"
,,,
 65-69 años,2018,"1,514","1,189"
,,,
 65-69 años,2019,"1,536","1,312"
,,,
 65-69 años,2020,"2,702","1,939"
,,,
 65-69 años,2021,"3,042","2,427"
,,,
 65-69 años,2022,"1,883","1,483"
,,,
 65-69 años,2023,"1,851","1,482"
,,,
 70-74 años,2000,950,836
,,,
 70-74 años,2001,950,826
,,,
 70-74 años,2002,"1,023",927
,,,
 70-74 años,2003,"1,032",946
,,,
 70-74 años,2004,"1,046",937
,,,
 70-74 años,2005,"1,101","1,002"
,,,
 70-74 años,2006,"1,101","1,005"
,,,
 70-74 años,2007,"1,134",998
,,,
 70-74 años,2008,"1,200","1,065"
,,,
 70-74 años,2009,"1,226",990
,,,
 70-74 años,2010,"1,286","1,153"
,,,
 70-74 años,2011,"1,276","1,077"
,,,
 70-74 años,2012,"1,266","1,110"
,,,
 70-74 años,2013,"1,273","1,124"
,,,
 70-74 años,2014,"1,340","1,176"
,,,
 70-74 años,2015,"1,493","1,226"
,,,
 70-74 años,2016,"1,549","1,262"
,,,
 70-74 años,2017,"1,559","1,336"
,,,
 70-74 años,2018,"1,641","1,326"
,,,
 70-74 años,2019,"1,717","1,460"
,,,
 70-74 años,2020,"2,759","2,136"
,,,
 70-74 años,2021,"3,049","2,435"
,,,
 70-74 años,2022,"2,032","1,701"
,,,
 70-74 años,2023,"1,908","1,709"
,,,
 75-79 años,2000,"1,032",885
,,,
 75-79 años,2001,927,923
,,,
 75-79 años,2002,"1,059",958
,,,
 75-79 años,2003,"1,139","1,062"
,,,
 75-79 años,2004,"1,123","1,050"
,,,
 75-79 años,2005,"1,259","1,099"
,,,
 75-79 años,2006,"1,216","1,159"
,,,
 75-79 años,2007,"1,197","1,166"
,,,
 75-79 años,2008,"1,355","1,161"
,,,
 75-79 años,2009,"1,343","1,257"
,,,
 75-79 años,2010,"1,518","1,317"
,,,
 75-79 años,2011,"1,393","1,289"
,,,
 75-79 años,2012,"1,503","1,353"
,,,
 75-79 años,2013,"1,498","1,373"
,,,
 75-79 años,2014,"1,490","1,370"
,,,
 75-79 años,2015,"1,460","1,339"
,,,
 75-79 años,2016,"1,551","1,468"
,,,
 75-79 años,2017,"1,756","1,470"
,,,
 75-79 años,2018,"1,635","1,574"
,,,
 75-79 años,2019,"1,721","1,549"
,,,
 75-79 años,2020,"2,768","2,243"
,,,
 75-79 años,2021,"3,116","2,572"
,,,
 75-79 años,2022,"2,212","2,041"
,,,
 75-79 años,2023,"1,977","1,868"
,,,
 80-84 años,2000,825,838
,,,
 80-84 años,2001,804,808
,,,
 80-84 años,2002,973,"1,007"
,,,
 80-84 años,2003,976,"1,148"
,,,
 80-84 años,2004,"1,132","1,099"
,,,
 80-84 años,2005,"1,192","1,234"
,,,
 80-84 años,2006,"1,249","1,248"
,,,
 80-84 años,2007,"1,316","1,213"
,,,
 80-84 años,2008,"1,422","1,342"
,,,
 80-84 años,2009,"1,326","1,364"
,,,
 80-84 años,2010,"1,486","1,532"
,,,
 80-84 años,2011,"1,474","1,435"
,,,
 80-84 años,2012,"1,528","1,485"
,,,
 80-84 años,2013,"1,531","1,638"
,,,
 80-84 años,2014,"1,587","1,561"
,,,
 80-84 años,2015,"1,656","1,633"
,,,
 80-84 años,2016,"1,694","1,713"
,,,
 80-84 años,2017,"1,748","1,832"
,,,
 80-84 años,2018,"1,791","1,815"
,,,
 80-84 años,2019,"1,769","1,838"
,,,
 80-84 años,2020,"2,564","2,303"
,,,
 80-84 años,2021,"2,925","2,425"
,,,
 80-84 años,2022,"2,136","2,116"
,,,
 80-84 años,2023,"1,907","2,007"
,,,
 85 años y más,2000,"1,825","2,303"
,,,
 85 años y más,2001,"1,775","2,285"
,,,
 85 años y más,2002,"1,801","2,529"
,,,
 85 años y más,2003,"1,914","2,483"
,,,
 85 años y más,2004,"1,825","2,390"
,,,
 85 años y más,2005,"1,949","2,679"
,,,
 85 años y más,2006,"1,933","2,444"
,,,
 85 años y más,2007,"1,991","2,521"
,,,
 85 años y más,2008,"2,156","2,696"
,,,
 85 años y más,2009,"2,225","2,733"
,,,
 85 años y más,2010,"2,509","3,179"
,,,
 85 años y más,2011,"2,453","2,946"
,,,
 85 años y más,2012,"2,468","3,041"
,,,
 85 años y más,2013,"2,617","3,420"
,,,
 85 años y más,2014,"2,670","3,320"
,,,
 85 años y más,2015,"2,769","3,524"
,,,
 85 años y más,2016,"2,997","3,945"
,,,
 85 años y más,2017,"3,115","4,060"
,,,
 85 años y más,2018,"3,165","4,085"
,,,
 85 años y más,2019,"3,156","4,165"
,,,
 85 años y más,2020,"4,114","4,781"
,,,
 85 años y más,2021,"4,497","5,399"
,,,
 85 años y más,2022,"4,001","4,770"
,,,
 85 años y más,2023,"3,307","4,544"
