Grupo_edad,Año, Hombre, Mujer
 10-14 años,2002,38,30
,,,
 10-14 años,2003,40,29
,,,
 10-14 años,2004,48,27
,,,
 10-14 años,2005,43,29
,,,
 10-14 años,2006,47,30
,,,
 10-14 años,2007,31,32
,,,
 10-14 años,2008,46,35
,,,
 10-14 años,2009,58,24
,,,
 10-14 años,2010,49,30
,,,
 10-14 años,2011,66,22
,,,
 10-14 años,2012,48,25
,,,
 10-14 años,2013,35,35
,,,
 10-14 años,2014,42,29
,,,
 10-14 años,2015,45,22
,,,
 10-14 años,2016,42,19
,,,
 10-14 años,2017,41,31
,,,
 10-14 años,2018,44,21
,,,
 10-14 años,2019,30,21
,,,
 10-14 años,2020,35,21
,,,
 10-14 años,2021,39,17
,,,
 10-14 años,2022,34,25
,,,
 10-14 años,2023,34,16
,,,
 15-19 años,2000,129,53
,,,
 15-19 años,2001,132,45
,,,
 15-19 años,2002,118,62
,,,
 15-19 años,2003,134,42
,,,
 15-19 años,2004,138,51
,,,
 15-19 años,2005,125,54
,,,
 15-19 años,2006,145,55
,,,
 15-19 años,2007,145,34
,,,
 15-19 años,2008,203,47
,,,
 15-19 años,2009,222,60
,,,
 15-19 años,2010,328,72
,,,
 15-19 años,2011,288,68
,,,
 15-19 años,2012,234,49
,,,
 15-19 años,2013,199,46
,,,
 15-19 años,2014,190,62
,,,
 15-19 años,2015,173,56
,,,
 15-19 años,2016,196,61
,,,
 15-19 años,2017,224,51
,,,
 15-19 años,2018,151,37
,,,
 15-19 años,2019,168,55
,,,
 15-19 años,2020,193,40
,,,
 15-19 años,2021,159,47
,,,
 15-19 años,2022,168,42
,,,
 15-19 años,2023,142,39
,,,
 20-24 años,2000,206,53
,,,
 20-24 años,2001,219,49
,,,
 20-24 años,2002,201,41
,,,
 20-24 años,2003,179,44
,,,
 20-24 años,2004,180,55
,,,
 20-24 años,2005,191,64
,,,
 20-24 años,2006,204,53
,,,
 20-24 años,2007,202,56
,,,
 20-24 años,2008,299,45
,,,
 20-24 años,2009,373,58
,,,
 20-24 años,2010,557,72
,,,
 20-24 años,2011,510,72
,,,
 20-24 años,2012,438,63
,,,
 20-24 años,2013,372,58
,,,
 20-24 años,2014,354,82
,,,
 20-24 años,2015,331,79
,,,
 20-24 años,2016,364,54
,,,
 20-24 años,2017,468,61
,,,
 20-24 años,2018,347,64
,,,
 20-24 años,2019,296,63
,,,
 20-24 años,2020,281,61
,,,
 20-24 años,2021,319,74
,,,
 20-24 años,2022,260,89
,,,
 20-24 años,2023,250,64
,,,
 25-29 años,2000,245,62
,,,
 25-29 años,2001,257,36
,,,
 25-29 años,2002,247,62
,,,
 25-29 años,2003,226,55
,,,
 25-29 años,2004,231,75
,,,
 25-29 años,2005,271,66
,,,
 25-29 años,2006,232,63
,,,
 25-29 años,2007,251,56
,,,
 25-29 años,2008,348,56
,,,
 25-29 años,2009,436,67
,,,
 25-29 años,2010,576,92
,,,
 25-29 años,2011,515,82
,,,
 25-29 años,2012,385,65
,,,
 25-29 años,2013,373,59
,,,
 25-29 años,2014,341,70
,,,
 25-29 años,2015,328,67
,,,
 25-29 años,2016,357,76
,,,
 25-29 años,2017,424,62
,,,
 25-29 años,2018,346,87
,,,
 25-29 años,2019,338,53
,,,
 25-29 años,2020,335,92
,,,
 25-29 años,2021,378,113
,,,
 25-29 años,2022,271,61
,,,
 25-29 años,2023,272,71
,,,
 30-34 años,2000,245,66
,,,
 30-34 años,2001,221,62
,,,
 30-34 años,2002,229,69
,,,
 30-34 años,2003,275,74
,,,
 30-34 años,2004,239,62
,,,
 30-34 años,2005,288,67
,,,
 30-34 años,2006,307,61
,,,
 30-34 años,2007,280,77
,,,
 30-34 años,2008,396,77
,,,
 30-34 años,2009,432,95
,,,
 30-34 años,2010,595,104
,,,
 30-34 años,2011,499,85
,,,
 30-34 años,2012,393,74
,,,
 30-34 años,2013,344,70
,,,
 30-34 años,2014,354,92
,,,
 30-34 años,2015,301,67
,,,
 30-34 años,2016,341,81
,,,
 30-34 años,2017,413,94
,,,
 30-34 años,2018,361,64
,,,
 30-34 años,2019,328,71
,,,
 30-34 años,2020,344,117
,,,
 30-34 años,2021,409,148
,,,
 30-34 años,2022,266,97
,,,
 30-34 años,2023,316,96
,,,
 35-39 años,2000,199,84
,,,
 35-39 años,2001,188,74
,,,
 35-39 años,2002,232,93
,,,
 35-39 años,2003,219,87
,,,
 35-39 años,2004,243,106
,,,
 35-39 años,2005,220,73
,,,
 35-39 años,2006,257,93
,,,
 35-39 años,2007,288,83
,,,
 35-39 años,2008,355,91
,,,
 35-39 años,2009,442,110
,,,
 35-39 años,2010,570,93
,,,
 35-39 años,2011,548,118
,,,
 35-39 años,2012,426,112
,,,
 35-39 años,2013,420,80
,,,
 35-39 años,2014,381,94
,,,
 35-39 años,2015,383,77
,,,
 35-39 años,2016,340,118
,,,
 35-39 años,2017,393,94
,,,
 35-39 años,2018,346,112
,,,
 35-39 años,2019,346,94
,,,
 35-39 años,2020,425,147
,,,
 35-39 años,2021,504,251
,,,
 35-39 años,2022,232,101
,,,
 35-39 años,2023,323,103
,,,
 40-44 años,2000,221,93
,,,
 40-44 años,2001,253,94
,,,
 40-44 años,2002,240,105
,,,
 40-44 años,2003,232,112
,,,
 40-44 años,2004,264,113
,,,
 40-44 años,2005,232,112
,,,
 40-44 años,2006,247,92
,,,
 40-44 años,2007,243,106
,,,
 40-44 años,2008,306,114
,,,
 40-44 años,2009,394,122
,,,
 40-44 años,2010,434,130
,,,
 40-44 años,2011,404,124
,,,
 40-44 años,2012,344,127
,,,
 40-44 años,2013,391,122
,,,
 40-44 años,2014,367,124
,,,
 40-44 años,2015,356,142
,,,
 40-44 años,2016,349,132
,,,
 40-44 años,2017,446,122
,,,
 40-44 años,2018,403,151
,,,
 40-44 años,2019,395,138
,,,
 40-44 años,2020,525,199
,,,
 40-44 años,2021,576,274
,,,
 40-44 años,2022,340,163
,,,
 40-44 años,2023,312,144
,,,
 45-49 años,2000,243,121
,,,
 45-49 años,2001,269,134
,,,
 45-49 años,2002,237,140
,,,
 45-49 años,2003,267,155
,,,
 45-49 años,2004,280,129
,,,
 45-49 años,2005,273,140
,,,
 45-49 años,2006,295,165
,,,
 45-49 años,2007,304,141
,,,
 45-49 años,2008,327,176
,,,
 45-49 años,2009,361,194
,,,
 45-49 años,2010,424,187
,,,
 45-49 años,2011,417,177
,,,
 45-49 años,2012,372,126
,,,
 45-49 años,2013,381,178
,,,
 45-49 años,2014,392,179
,,,
 45-49 años,2015,360,186
,,,
 45-49 años,2016,392,187
,,,
 45-49 años,2017,398,186
,,,
 45-49 años,2018,412,202
,,,
 45-49 años,2019,449,189
,,,
 45-49 años,2020,724,342
,,,
 45-49 años,2021,774,474
,,,
 45-49 años,2022,447,217
,,,
 45-49 años,2023,433,207
,,,
 50-54 años,2000,292,195
,,,
 50-54 años,2001,271,199
,,,
 50-54 años,2002,309,160
,,,
 50-54 años,2003,299,191
,,,
 50-54 años,2004,308,200
,,,
 50-54 años,2005,339,172
,,,
 50-54 años,2006,358,207
,,,
 50-54 años,2007,345,199
,,,
 50-54 años,2008,408,240
,,,
 50-54 años,2009,388,207
,,,
 50-54 años,2010,471,219
,,,
 50-54 años,2011,454,217
,,,
 50-54 años,2012,404,205
,,,
 50-54 años,2013,443,223
,,,
 50-54 años,2014,423,256
,,,
 50-54 años,2015,444,252
,,,
 50-54 años,2016,460,252
,,,
 50-54 años,2017,473,272
,,,
 50-54 años,2018,459,258
,,,
 50-54 años,2019,502,243
,,,
 50-54 años,2020,810,470
,,,
 50-54 años,2021,793,499
,,,
 50-54 años,2022,563,261
,,,
 50-54 años,2023,574,261
,,,
 55-59 años,2000,355,191
,,,
 55-59 años,2001,337,220
,,,
 55-59 años,2002,369,229
,,,
 55-59 años,2003,415,240
,,,
 55-59 años,2004,380,250
,,,
 55-59 años,2005,422,271
,,,
 55-59 años,2006,481,269
,,,
 55-59 años,2007,406,247
,,,
 55-59 años,2008,451,301
,,,
 55-59 años,2009,429,281
,,,
 55-59 años,2010,500,295
,,,
 55-59 años,2011,524,287
,,,
 55-59 años,2012,519,304
,,,
 55-59 años,2013,516,321
,,,
 55-59 años,2014,548,320
,,,
 55-59 años,2015,504,345
,,,
 55-59 años,2016,586,350
,,,
 55-59 años,2017,571,367
,,,
 55-59 años,2018,592,360
,,,
 55-59 años,2019,596,358
,,,
 55-59 años,2020,"1,024",642
,,,
 55-59 años,2021,995,650
,,,
 55-59 años,2022,628,371
,,,
 55-59 años,2023,652,358
,,,
 60-64 años,2000,476,295
,,,
 60-64 años,2001,484,311
,,,
 60-64 años,2002,507,336
,,,
 60-64 años,2003,490,344
,,,
 60-64 años,2004,499,323
,,,
 60-64 años,2005,541,350
,,,
 60-64 años,2006,500,297
,,,
 60-64 años,2007,526,328
,,,
 60-64 años,2008,546,346
,,,
 60-64 años,2009,539,353
,,,
 60-64 años,2010,575,398
,,,
 60-64 años,2011,634,421
,,,
 60-64 años,2012,582,360
,,,
 60-64 años,2013,618,398
,,,
 60-64 años,2014,622,444
,,,
 60-64 años,2015,613,456
,,,
 60-64 años,2016,717,484
,,,
 60-64 años,2017,650,473
,,,
 60-64 años,2018,715,480
,,,
 60-64 años,2019,777,507
,,,
 60-64 años,2020,"1,288",849
,,,
 60-64 años,2021,"1,178",805
,,,
 60-64 años,2022,858,480
,,,
 60-64 años,2023,819,502
,,,
 65-69 años,2000,535,343
,,,
 65-69 años,2001,570,319
,,,
 65-69 años,2002,655,434
,,,
 65-69 años,2003,613,407
,,,
 65-69 años,2004,603,393
,,,
 65-69 años,2005,580,412
,,,
 65-69 años,2006,658,439
,,,
 65-69 años,2007,628,426
,,,
 65-69 años,2008,684,438
,,,
 65-69 años,2009,660,455
,,,
 65-69 años,2010,676,440
,,,
 65-69 años,2011,746,516
,,,
 65-69 años,2012,678,417
,,,
 65-69 años,2013,703,477
,,,
 65-69 años,2014,717,470
,,,
 65-69 años,2015,731,506
,,,
 65-69 años,2016,769,581
,,,
 65-69 años,2017,777,560
,,,
 65-69 años,2018,859,545
,,,
 65-69 años,2019,862,590
,,,
 65-69 años,2020,"1,523","1,032"
,,,
 65-69 años,2021,"1,360",937
,,,
 65-69 años,2022,984,660
,,,
 65-69 años,2023,961,654
,,,
 70-74 años,2000,615,440
,,,
 70-74 años,2001,603,411
,,,
 70-74 años,2002,631,415
,,,
 70-74 años,2003,679,476
,,,
 70-74 años,2004,665,460
,,,
 70-74 años,2005,728,503
,,,
 70-74 años,2006,682,500
,,,
 70-74 años,2007,679,519
,,,
 70-74 años,2008,815,548
,,,
 70-74 años,2009,787,519
,,,
 70-74 años,2010,858,565
,,,
 70-74 años,2011,850,601
,,,
 70-74 años,2012,798,584
,,,
 70-74 años,2013,880,624
,,,
 70-74 años,2014,832,600
,,,
 70-74 años,2015,926,630
,,,
 70-74 años,2016,942,639
,,,
 70-74 años,2017,869,619
,,,
 70-74 años,2018,926,623
,,,
 70-74 años,2019,920,701
,,,
 70-74 años,2020,"1,678","1,124"
,,,
 70-74 años,2021,"1,480","1,118"
,,,
 70-74 años,2022,"1,052",809
,,,
 70-74 años,2023,958,693
,,,
 75-79 años,2000,613,463
,,,
 75-79 años,2001,607,466
,,,
 75-79 años,2002,623,467
,,,
 75-79 años,2003,706,513
,,,
 75-79 años,2004,638,551
,,,
 75-79 años,2005,722,566
,,,
 75-79 años,2006,750,550
,,,
 75-79 años,2007,747,522
,,,
 75-79 años,2008,796,586
,,,
 75-79 años,2009,782,602
,,,
 75-79 años,2010,864,625
,,,
 75-79 años,2011,902,645
,,,
 75-79 años,2012,917,684
,,,
 75-79 años,2013,908,721
,,,
 75-79 años,2014,958,667
,,,
 75-79 años,2015,994,762
,,,
 75-79 años,2016,"1,032",795
,,,
 75-79 años,2017,"1,046",794
,,,
 75-79 años,2018,"1,041",755
,,,
 75-79 años,2019,"1,049",785
,,,
 75-79 años,2020,"1,698","1,189"
,,,
 75-79 años,2021,"1,519","1,166"
,,,
 75-79 años,2022,"1,137",854
,,,
 75-79 años,2023,"1,095",783
,,,
 80-84 años,2000,511,422
,,,
 80-84 años,2001,530,481
,,,
 80-84 años,2002,592,549
,,,
 80-84 años,2003,594,602
,,,
 80-84 años,2004,629,586
,,,
 80-84 años,2005,661,592
,,,
 80-84 años,2006,632,573
,,,
 80-84 años,2007,663,549
,,,
 80-84 años,2008,765,685
,,,
 80-84 años,2009,754,614
,,,
 80-84 años,2010,799,690
,,,
 80-84 años,2011,830,753
,,,
 80-84 años,2012,806,661
,,,
 80-84 años,2013,817,738
,,,
 80-84 años,2014,866,788
,,,
 80-84 años,2015,931,834
,,,
 80-84 años,2016,"1,006",837
,,,
 80-84 años,2017,963,861
,,,
 80-84 años,2018,971,880
,,,
 80-84 años,2019,"1,015",930
,,,
 80-84 años,2020,"1,571","1,208"
,,,
 80-84 años,2021,"1,442","1,158"
,,,
 80-84 años,2022,"1,129","1,012"
,,,
 80-84 años,2023,"1,008",936
,,,
 85 años y más,2000,770,931
,,,
 85 años y más,2001,715,913
,,,
 85 años y más,2002,807,976
,,,
 85 años y más,2003,779,997
,,,
 85 años y más,2004,823,985
,,,
 85 años y más,2005,857,984
,,,
 85 años y más,2006,846,"1,054"
,,,
 85 años y más,2007,877,939
,,,
 85 años y más,2008,"1,026","1,137"
,,,
 85 años y más,2009,"1,003","1,083"
,,,
 85 años y más,2010,"1,069","1,291"
,,,
 85 años y más,2011,"1,151","1,297"
,,,
 85 años y más,2012,"1,079","1,262"
,,,
 85 años y más,2013,"1,114","1,406"
,,,
 85 años y más,2014,"1,152","1,355"
,,,
 85 años y más,2015,"1,185","1,470"
,,,
 85 años y más,2016,"1,287","1,478"
,,,
 85 años y más,2017,"1,289","1,558"
,,,
 85 años y más,2018,"1,255","1,503"
,,,
 85 años y más,2019,"1,418","1,622"
,,,
 85 años y más,2020,"1,726","1,829"
,,,
 85 años y más,2021,"1,687","1,913"
,,,
 85 años y más,2022,"1,528","1,810"
,,,
 85 años y más,2023,"1,415","1,676"
