Grupo_edad,Año, Hombre, Mujer
 40-44 años,2023,"2,230","1,070"
,,,
 45-49 años,2000,"1,618",984
,,,
 45-49 años,2001,"1,528",964
,,,
 45-49 años,2002,"1,683",988
,,,
 45-49 años,2003,"1,711","1,042"
,,,
 45-49 años,2004,"1,698","1,053"
,,,
 45-49 años,2005,"1,753","1,101"
,,,
 45-49 años,2006,"1,766","1,120"
,,,
 45-49 años,2007,"1,824","1,141"
,,,
 45-49 años,2008,"1,905","1,189"
,,,
 45-49 años,2009,"1,936","1,258"
,,,
 45-49 años,2010,"1,995","1,278"
,,,
 45-49 años,2011,"1,973","1,205"
,,,
 45-49 años,2012,"2,213","1,271"
,,,
 45-49 años,2013,"2,212","1,320"
,,,
 45-49 años,2014,"2,298","1,339"
,,,
 45-49 años,2015,"2,369","1,362"
,,,
 45-49 años,2016,"2,456","1,338"
,,,
 45-49 años,2017,"2,520","1,403"
,,,
 45-49 años,2018,"2,779","1,481"
,,,
 45-49 años,2019,"2,818","1,646"
,,,
 45-49 años,2020,"6,160","2,911"
,,,
 45-49 años,2021,"5,985","3,127"
,,,
 45-49 años,2022,"3,005","1,679"
,,,
 45-49 años,2023,"2,882","1,677"
,,,
 50-54 años,2000,"1,677","1,144"
,,,
 50-54 años,2001,"1,825","1,117"
,,,
 50-54 años,2002,"1,810","1,245"
,,,
 50-54 años,2003,"1,893","1,273"
,,,
 50-54 años,2004,"1,860","1,355"
,,,
 50-54 años,2005,"1,945","1,286"
,,,
 50-54 años,2006,"2,076","1,404"
,,,
 50-54 años,2007,"2,185","1,405"
,,,
 50-54 años,2008,"2,300","1,575"
,,,
 50-54 años,2009,"2,407","1,610"
,,,
 50-54 años,2010,"2,386","1,621"
,,,
 50-54 años,2011,"2,469","1,713"
,,,
 50-54 años,2012,"2,485","1,730"
,,,
 50-54 años,2013,"2,647","1,777"
,,,
 50-54 años,2014,"2,677","1,889"
,,,
 50-54 años,2015,"2,808","1,887"
,,,
 50-54 años,2016,"3,007","1,959"
,,,
 50-54 años,2017,"3,029","2,033"
,,,
 50-54 años,2018,"3,205","2,074"
,,,
 50-54 años,2019,"3,364","2,116"
,,,
 50-54 años,2020,"7,590","3,874"
,,,
 50-54 años,2021,"7,068","4,009"
,,,
 50-54 años,2022,"3,592","2,288"
,,,
 50-54 años,2023,"3,498","2,211"
,,,
 55-59 años,2000,"1,875","1,428"
,,,
 55-59 años,2001,"1,891","1,459"
,,,
 55-59 años,2002,"2,058","1,458"
,,,
 55-59 años,2003,"2,113","1,531"
,,,
 55-59 años,2004,"2,107","1,611"
,,,
 55-59 años,2005,"2,297","1,654"
,,,
 55-59 años,2006,"2,188","1,681"
,,,
 55-59 años,2007,"2,408","1,719"
,,,
 55-59 años,2008,"2,565","1,718"
,,,
 55-59 años,2009,"2,662","1,997"
,,,
 55-59 años,2010,"2,645","1,997"
,,,
 55-59 años,2011,"2,762","2,030"
,,,
 55-59 años,2012,"2,935","2,154"
,,,
 55-59 años,2013,"2,965","2,256"
,,,
 55-59 años,2014,"3,248","2,384"
,,,
 55-59 años,2015,"3,264","2,422"
,,,
 55-59 años,2016,"3,650","2,565"
,,,
 55-59 años,2017,"3,717","2,641"
,,,
 55-59 años,2018,"3,742","2,703"
,,,
 55-59 años,2019,"4,041","2,856"
,,,
 55-59 años,2020,"9,306","5,280"
,,,
 55-59 años,2021,"8,588","5,584"
,,,
 55-59 años,2022,"4,402","3,016"
,,,
 55-59 años,2023,"4,111","2,926"
,,,
 60-64 años,2000,"2,027","1,686"
,,,
 60-64 años,2001,"2,120","1,745"
,,,
 60-64 años,2002,"2,212","1,735"
,,,
 60-64 años,2003,"2,207","1,780"
,,,
 60-64 años,2004,"2,426","1,832"
,,,
 60-64 años,2005,"2,389","1,947"
,,,
 60-64 años,2006,"2,465","1,926"
,,,
 60-64 años,2007,"2,513","2,153"
,,,
 60-64 años,2008,"2,650","2,219"
,,,
 60-64 años,2009,"2,849","2,235"
,,,
 60-64 años,2010,"2,991","2,456"
,,,
 60-64 años,2011,"3,034","2,466"
,,,
 60-64 años,2012,"3,167","2,437"
,,,
 60-64 años,2013,"3,245","2,541"
,,,
 60-64 años,2014,"3,456","2,680"
,,,
 60-64 años,2015,"3,591","2,825"
,,,
 60-64 años,2016,"4,022","3,151"
,,,
 60-64 años,2017,"4,037","3,193"
,,,
 60-64 años,2018,"4,294","3,254"
,,,
 60-64 años,2019,"4,418","3,414"
,,,
 60-64 años,2020,"10,194","6,339"
,,,
 60-64 años,2021,"9,280","6,568"
,,,
 60-64 años,2022,"4,828","3,773"
,,,
 60-64 años,2023,"4,784","3,486"
,,,
 65-69 años,2000,"2,172","1,970"
,,,
 65-69 años,2001,"2,277","1,988"
,,,
 65-69 años,2002,"2,364","2,051"
,,,
 65-69 años,2003,"2,494","2,086"
,,,
 65-69 años,2004,"2,524","2,094"
,,,
 65-69 años,2005,"2,566","2,250"
,,,
 65-69 años,2006,"2,613","2,231"
,,,
 65-69 años,2007,"2,775","2,268"
,,,
 65-69 años,2008,"2,811","2,425"
,,,
 65-69 años,2009,"3,063","2,388"
,,,
 65-69 años,2010,"3,062","2,550"
,,,
 65-69 años,2011,"3,095","2,650"
,,,
 65-69 años,2012,"3,286","2,840"
,,,
 65-69 años,2013,"3,594","2,910"
,,,
 65-69 años,2014,"3,741","3,080"
,,,
 65-69 años,2015,"3,739","3,091"
,,,
 65-69 años,2016,"4,134","3,360"
,,,
 65-69 años,2017,"4,059","3,333"
,,,
 65-69 años,2018,"4,388","3,462"
,,,
 65-69 años,2019,"4,477","3,726"
,,,
 65-69 años,2020,"10,166","6,651"
,,,
 65-69 años,2021,"9,440","6,847"
,,,
 65-69 años,2022,"5,333","4,346"
,,,
 65-69 años,2023,"5,116","4,053"
,,,
 70-74 años,2000,"2,148","1,995"
,,,
 70-74 años,2001,"2,294","2,108"
,,,
 70-74 años,2002,"2,314","2,178"
,,,
 70-74 años,2003,"2,559","2,365"
,,,
 70-74 años,2004,"2,596","2,365"
,,,
 70-74 años,2005,"2,716","2,547"
,,,
 70-74 años,2006,"2,806","2,460"
,,,
 70-74 años,2007,"2,921","2,610"
,,,
 70-74 años,2008,"3,053","2,611"
,,,
 70-74 años,2009,"2,999","2,718"
,,,
 70-74 años,2010,"3,267","2,824"
,,,
 70-74 años,2011,"3,229","2,971"
,,,
 70-74 años,2012,"3,361","3,020"
,,,
 70-74 años,2013,"3,495","3,173"
,,,
 70-74 años,2014,"3,774","3,247"
,,,
 70-74 años,2015,"3,754","3,260"
,,,
 70-74 años,2016,"4,045","3,504"
,,,
 70-74 años,2017,"4,207","3,516"
,,,
 70-74 años,2018,"4,523","3,745"
,,,
 70-74 años,2019,"4,576","3,898"
,,,
 70-74 años,2020,"9,205","6,562"
,,,
 70-74 años,2021,"8,740","6,843"
,,,
 70-74 años,2022,"5,385","4,482"
,,,
 70-74 años,2023,"5,109","4,528"
,,,
 75-79 años,2000,"2,166","2,072"
,,,
 75-79 años,2001,"2,202","2,166"
,,,
 75-79 años,2002,"2,205","2,308"
,,,
 75-79 años,2003,"2,377","2,418"
,,,
 75-79 años,2004,"2,367","2,397"
,,,
 75-79 años,2005,"2,526","2,635"
,,,
 75-79 años,2006,"2,719","2,603"
,,,
 75-79 años,2007,"2,730","2,757"
,,,
 75-79 años,2008,"2,956","2,897"
,,,
 75-79 años,2009,"3,048","2,983"
,,,
 75-79 años,2010,"3,265","3,222"
,,,
 75-79 años,2011,"3,240","3,191"
,,,
 75-79 años,2012,"3,545","3,348"
,,,
 75-79 años,2013,"3,617","3,395"
,,,
 75-79 años,2014,"3,609","3,622"
,,,
 75-79 años,2015,"3,816","3,623"
,,,
 75-79 años,2016,"3,886","3,726"
,,,
 75-79 años,2017,"4,062","3,783"
,,,
 75-79 años,2018,"4,334","3,963"
,,,
 75-79 años,2019,"4,349","4,154"
,,,
 75-79 años,2020,"8,092","6,189"
,,,
 75-79 años,2021,"7,855","6,453"
,,,
 75-79 años,2022,"5,269","4,724"
,,,
 75-79 años,2023,"4,942","4,800"
,,,
 80-84 años,2000,"1,486","1,622"
,,,
 80-84 años,2001,"1,689","1,868"
,,,
 80-84 años,2002,"1,846","2,084"
,,,
 80-84 años,2003,"1,939","2,173"
,,,
 80-84 años,2004,"2,178","2,300"
,,,
 80-84 años,2005,"2,377","2,552"
,,,
 80-84 años,2006,"2,420","2,598"
,,,
 80-84 años,2007,"2,497","2,806"
,,,
 80-84 años,2008,"2,571","2,960"
,,,
 80-84 años,2009,"2,527","2,949"
,,,
 80-84 años,2010,"2,898","3,265"
,,,
 80-84 años,2011,"2,841","3,343"
,,,
 80-84 años,2012,"3,018","3,302"
,,,
 80-84 años,2013,"3,243","3,661"
,,,
 80-84 años,2014,"3,408","3,798"
,,,
 80-84 años,2015,"3,466","3,953"
,,,
 80-84 años,2016,"3,776","3,981"
,,,
 80-84 años,2017,"3,774","4,141"
,,,
 80-84 años,2018,"3,882","4,207"
,,,
 80-84 años,2019,"3,994","4,347"
,,,
 80-84 años,2020,"6,556","5,916"
,,,
 80-84 años,2021,"6,565","6,273"
,,,
 80-84 años,2022,"4,831","5,067"
,,,
 80-84 años,2023,"4,419","4,889"
,,,
 85 años y más,2000,"2,294","3,706"
,,,
 85 años y más,2001,"2,324","3,698"
,,,
 85 años y más,2002,"2,339","3,845"
,,,
 85 años y más,2003,"2,490","4,033"
,,,
 85 años y más,2004,"2,555","3,960"
,,,
 85 años y más,2005,"2,635","4,388"
,,,
 85 años y más,2006,"2,825","4,332"
,,,
 85 años y más,2007,"2,855","4,665"
,,,
 85 años y más,2008,"3,236","4,937"
,,,
 85 años y más,2009,"3,423","5,036"
,,,
 85 años y más,2010,"3,777","5,613"
,,,
 85 años y más,2011,"3,742","5,707"
,,,
 85 años y más,2012,"4,083","6,067"
,,,
 85 años y más,2013,"4,437","6,320"
,,,
 85 años y más,2014,"4,450","6,680"
,,,
 85 años y más,2015,"4,625","7,059"
,,,
 85 años y más,2016,"5,107","7,547"
,,,
 85 años y más,2017,"5,224","7,692"
,,,
 85 años y más,2018,"5,454","7,859"
,,,
 85 años y más,2019,"5,469","8,383"
,,,
 85 años y más,2020,"8,098","10,236"
,,,
 85 años y más,2021,"8,084","10,898"
,,,
 85 años y más,2022,"6,950","10,300"
,,,
 85 años y más,2023,"6,029","9,603"
